UID,Borough,Gender
96897,Manhattan,F
96898,Staten Island,M
96899,Queens,M
96900,Queens,F
96901,Manhattan,M
96902,Manhattan,F
96903,Brooklyn,F
96904,Bronx,M
96905,Queens,F
96906,Queens,F
96907,Staten Island,M
96908,Staten Island,M
96909,Bronx,F
96910,Manhattan,M
96911,Bronx,M
96912,Staten Island,F
96913,Manhattan,F
96914,Brooklyn,M
96915,Manhattan,M
96916,Brooklyn,M
96917,Queens,M
96918,Queens,M
96919,Manhattan,F
96920,Manhattan,F
96921,Queens,F
96922,Queens,M
96923,Bronx,F
96924,Manhattan,M
96925,Brooklyn,M
96926,Bronx,M
96927,Staten Island,M
96928,Manhattan,M
96929,Brooklyn,F
96930,Brooklyn,F
96931,Queens,F
96932,Bronx,M
96933,Manhattan,F
96934,Bronx,F
96935,Brooklyn,F
96936,Brooklyn,M
96937,Brooklyn,M
96938,Manhattan,M
96939,Queens,M
96940,Queens,F
96941,Queens,M
96942,Manhattan,F
96943,Brooklyn,M
96944,Manhattan,F
96945,Manhattan,F
96946,Queens,F
96947,Queens,M
96948,Brooklyn,M
96949,Manhattan,F
96950,Brooklyn,F
96951,Bronx,M
96952,Brooklyn,M
96953,Queens,M
96954,Brooklyn,F
96955,Manhattan,F
96956,Manhattan,F
96957,Bronx,F
96958,Staten Island,M
96959,Brooklyn,M
96960,Brooklyn,M
96961,Queens,M
96962,Brooklyn,M
96963,Queens,F
96964,Manhattan,M
96965,Queens,M
96966,Staten Island,F
96967,Manhattan,F
96968,Manhattan,M
96969,Queens,M
96970,Staten Island,M
96971,Staten Island,M
96972,Bronx,F
96973,Brooklyn,F
96974,Manhattan,F
96975,Queens,M
96976,Manhattan,M
96977,Manhattan,M
96978,Bronx,M
96979,Queens,F
96980,Bronx,F
96981,Brooklyn,F
96982,Bronx,M
96983,Manhattan,F
96984,Manhattan,F
96985,Manhattan,F
96986,Queens,F
96987,Manhattan,M
96988,Brooklyn,F
96989,Queens,M
96990,Brooklyn,M
96991,Manhattan,F
96992,Bronx,F
96993,Brooklyn,M
96994,Bronx,M
96995,Staten Island,F
96996,Bronx,M
96997,Brooklyn,F
96998,Bronx,F
96999,Brooklyn,M
97000,Staten Island,M
97001,Queens,M
97002,Queens,M
97003,Staten Island,M
97004,Staten Island,M
97005,Queens,F
97006,Manhattan,F
97007,Manhattan,M
97008,Staten Island,M
97009,Bronx,F
97010,Manhattan,M
97011,Brooklyn,M
97012,Staten Island,M
97013,Queens,M
97014,Queens,M
97015,Manhattan,M
97016,Brooklyn,M
97017,Queens,F
97018,Manhattan,F
97019,Brooklyn,M
97020,Manhattan,F
97021,Manhattan,F
97022,Manhattan,M
97023,Manhattan,F
97024,Queens,F
97025,Manhattan,M
97026,Manhattan,F
97027,Queens,M
97028,Brooklyn,M
97029,Queens,M
97030,Manhattan,M
97031,Queens,M
97032,Manhattan,M
97033,Brooklyn,M
97034,Queens,M
97035,Manhattan,F
97036,Manhattan,M
97037,Queens,F
97038,Bronx,F
97039,Staten Island,M
97040,Manhattan,M
97041,Manhattan,F
97042,Manhattan,F
97043,Bronx,F
97044,Manhattan,M
97045,Bronx,F
97046,Manhattan,M
97047,Staten Island,M
97048,Manhattan,M
97049,Queens,M
97050,Brooklyn,M
97051,Staten Island,M
97052,Manhattan,F
97053,Brooklyn,F
97055,Queens,F
97056,Staten Island,F
97057,Manhattan,F
97058,Queens,F
97059,Queens,M
97060,Queens,M
97061,Manhattan,M
97062,Staten Island,M
97063,Manhattan,M
97064,Manhattan,M
97065,Manhattan,M
97066,Brooklyn,F
97067,Manhattan,F
97068,Manhattan,F
97069,Manhattan,F
97070,Queens,F
97071,Manhattan,M
97072,Staten Island,F
97073,Manhattan,F
97074,Manhattan,M
97075,Manhattan,M
97076,Brooklyn,M
97077,Brooklyn,F
97078,Queens,M
97079,Queens,F
97080,Brooklyn,F
97081,Staten Island,M
97082,Manhattan,M
97083,Queens,M
97084,Queens,M
97085,Manhattan,F
97086,Bronx,F
97087,Brooklyn,F
97088,Manhattan,M
97089,Queens,M
97090,Queens,M
97091,Bronx,F
97092,Manhattan,F
97093,Manhattan,F
97094,Manhattan,F
97095,Queens,M
97096,Brooklyn,F
97097,Staten Island,F
97098,Manhattan,F
97099,Manhattan,M
97100,Brooklyn,F
97101,Staten Island,F
97102,Manhattan,F
97103,Manhattan,M
97104,Bronx,M
97105,Brooklyn,M
97106,Brooklyn,F
97107,Brooklyn,F
97108,Queens,M
97109,Manhattan,F
97110,Manhattan,M
97111,Queens,M
97112,Manhattan,M
97113,Brooklyn,M
97114,Bronx,F
97115,Staten Island,M
97116,Queens,M
97117,Brooklyn,F
97118,Manhattan,M
97119,Brooklyn,M
97120,Brooklyn,M
97121,Manhattan,F
97122,Queens,M
97123,Brooklyn,M
97124,Staten Island,M
97125,Brooklyn,F
97126,Bronx,M
97127,Brooklyn,F
97128,Queens,M
97129,Staten Island,M
97130,Brooklyn,F
97131,Manhattan,F
97132,Brooklyn,F
97133,Manhattan,M
97134,Bronx,M
97135,Staten Island,F
97136,Brooklyn,F
97137,Manhattan,F
97138,Manhattan,F
97139,Bronx,M
97140,Queens,F
97141,Bronx,F
97142,Brooklyn,M
97143,Brooklyn,M
97144,Brooklyn,F
97145,Manhattan,F
97146,Brooklyn,M
97147,Staten Island,F
97148,Manhattan,M
97149,Queens,M
97150,Queens,M
97151,Manhattan,F
97152,Manhattan,M
97153,Brooklyn,M
97154,Manhattan,F
97155,Manhattan,M
97156,Staten Island,F
97157,Queens,M
97158,Bronx,F
97159,Bronx,M
97160,Queens,F
97161,Queens,M
97162,Manhattan,M
97163,Manhattan,F
97164,Queens,M
97165,Queens,F
97166,Manhattan,M
97167,Manhattan,M
97168,Manhattan,F
97169,Brooklyn,M
97170,Brooklyn,M
97171,Brooklyn,M
97172,Queens,F
97173,Manhattan,M
97174,Queens,F
97175,Queens,M
97176,Queens,M
97177,Manhattan,F
97178,Queens,M
97179,Queens,F
97180,Staten Island,F
97181,Manhattan,M
97182,Manhattan,M
97183,Manhattan,M
97184,Queens,M
97185,Queens,M
97186,Queens,F
97187,Manhattan,M
97188,Brooklyn,M
97189,Manhattan,F
97190,Manhattan,M
97191,Manhattan,M
97192,Brooklyn,F
97193,Staten Island,F
97194,Brooklyn,F
97195,Queens,M
97196,Bronx,M
97197,Manhattan,M
97198,Brooklyn,F
97199,Manhattan,F
97200,Manhattan,F
97202,Queens,M
97203,Brooklyn,M
97204,Manhattan,M
97205,Bronx,M
97206,Brooklyn,M
97207,Brooklyn,F
97208,Queens,M
97209,Manhattan,F
97210,Queens,F
97211,Manhattan,M
97212,Manhattan,M
97213,Staten Island,M
97214,Manhattan,F
97215,Staten Island,M
97216,Queens,F
97217,Queens,F
97218,Manhattan,F
97219,Bronx,F
97220,Brooklyn,M
97221,Queens,M
97222,Bronx,M
97223,Staten Island,F
97224,Manhattan,F
97225,Manhattan,M
97226,Staten Island,M
97227,Bronx,M
97228,Manhattan,M
97229,Manhattan,M
97230,Queens,M
97231,Bronx,M
97232,Queens,F
97233,Queens,F
97234,Brooklyn,F
97235,Brooklyn,M
97236,Queens,F
97237,Manhattan,F
97238,Brooklyn,M
97239,Bronx,M
97240,Queens,M
97241,Manhattan,M
97242,Staten Island,M
97243,Queens,F
97244,Brooklyn,F
97245,Queens,F
97246,Brooklyn,M
97247,Brooklyn,M
97248,Brooklyn,F
97249,Manhattan,F
97250,Manhattan,F
97251,Manhattan,M
97252,Brooklyn,M
97253,Queens,M
97254,Brooklyn,M
97255,Manhattan,F
97256,Brooklyn,F
97257,Brooklyn,F
97258,Queens,M
97259,Queens,F
97260,Manhattan,M
97261,Bronx,M
97262,Queens,M
97263,Queens,M
97264,Queens,M
97265,Manhattan,M
97266,Manhattan,M
97267,Brooklyn,M
97268,Queens,M
97269,Brooklyn,M
97270,Brooklyn,M
97271,Queens,F
97272,Bronx,M
97273,Manhattan,F
97274,Manhattan,M
97275,Manhattan,M
97276,Manhattan,M
97277,Brooklyn,M
97278,Staten Island,M
97279,Queens,M
97280,Manhattan,M
97281,Queens,F
97282,Brooklyn,M
97283,Manhattan,F
97284,Manhattan,M
97285,Brooklyn,F
97286,Brooklyn,F
97287,Queens,F
97288,Manhattan,M
97289,Manhattan,M
97290,Brooklyn,F
97291,Manhattan,F
97292,Manhattan,M
97293,Queens,M
97294,Manhattan,F
97295,Staten Island,F
97296,Bronx,M
97297,Queens,M
97298,Bronx,M
97299,Manhattan,F
97300,Manhattan,F
97301,Brooklyn,F
97302,Brooklyn,F
97303,Manhattan,F
97304,Staten Island,F
97305,Staten Island,M
97306,Queens,M
97307,Queens,M
97308,Manhattan,F
97309,Queens,M
97310,Brooklyn,M
97311,Manhattan,F
97312,Manhattan,F
97313,Queens,M
97314,Queens,M
97315,Queens,F
97316,Brooklyn,M
97317,Staten Island,M
97318,Manhattan,F
97319,Brooklyn,M
97320,Staten Island,F
97321,Bronx,F
97322,Manhattan,M
97323,Brooklyn,M
97324,Brooklyn,M
97325,Queens,M
97326,Manhattan,F
97327,Manhattan,M
97328,Brooklyn,F
97330,Brooklyn,F
97331,Brooklyn,F
97332,Manhattan,M
97333,Manhattan,M
97334,Queens,M
97335,Queens,M
97336,Staten Island,M
97337,Queens,F
97338,Queens,F
97339,Manhattan,M
97340,Manhattan,F
97341,Queens,F
97342,Bronx,M
97343,Brooklyn,M
97344,Manhattan,F
97345,Brooklyn,M
97346,Manhattan,F
97347,Manhattan,M
97348,Brooklyn,M
97349,Brooklyn,F
97350,Brooklyn,M
97351,Brooklyn,F
97352,Queens,F
97353,Brooklyn,F
97354,Manhattan,M
97355,Bronx,M
97356,Queens,M
97357,Manhattan,F
97358,Manhattan,F
97359,Queens,M
97360,Brooklyn,M
97361,Manhattan,F
97362,Queens,F
97363,Bronx,M
97364,Manhattan,F
97365,Manhattan,F
97366,Brooklyn,M
97367,Brooklyn,F
97368,Brooklyn,F
97369,Queens,M
97370,Manhattan,M
97371,Brooklyn,M
97372,Brooklyn,M
97373,Manhattan,F
97375,Brooklyn,F
97376,Manhattan,F
97377,Brooklyn,F
97378,Manhattan,F
97379,Manhattan,M
97380,Manhattan,F
97381,Brooklyn,M
97382,Queens,F
97383,Manhattan,M
97384,Manhattan,F
97385,Bronx,M
97386,Bronx,F
97387,Bronx,F
97388,Manhattan,F
97389,Brooklyn,F
97390,Manhattan,F
97391,Manhattan,F
97392,Queens,F
97393,Brooklyn,M
97394,Manhattan,M
97395,Brooklyn,M
97396,Brooklyn,M
97399,Queens,F
97400,Queens,M
97401,Bronx,M
97402,Manhattan,F
97403,Staten Island,M
97404,Manhattan,F
97405,Queens,M
97406,Queens,M
97407,Manhattan,M
97408,Queens,M
97409,Manhattan,M
97410,Staten Island,F
97411,Queens,F
97412,Brooklyn,F
97413,Bronx,F
97414,Manhattan,M
97415,Brooklyn,M
97416,Manhattan,M
97417,Manhattan,M
97418,Staten Island,M
97419,Manhattan,M
97420,Manhattan,M
97421,Brooklyn,M
97422,Queens,F
97423,Queens,F
97424,Manhattan,M
97425,Manhattan,M
97426,Manhattan,M
97427,Manhattan,M
97428,Manhattan,M
97429,Bronx,M
97430,Queens,M
97431,Brooklyn,F
97432,Manhattan,F
97433,Brooklyn,M
97434,Manhattan,M
97435,Brooklyn,M
97436,Brooklyn,M
97437,Bronx,M
97438,Manhattan,F
97439,Queens,M
97440,Bronx,F
97441,Brooklyn,F
97442,Brooklyn,M
97443,Brooklyn,F
97444,Manhattan,M
97445,Manhattan,M
97446,Bronx,M
97447,Staten Island,M
97448,Brooklyn,M
97449,Bronx,F
97450,Brooklyn,F
97451,Manhattan,M
97452,Manhattan,F
97453,Manhattan,F
97454,Brooklyn,F
97455,Brooklyn,F
97456,Manhattan,F
97457,Brooklyn,F
97458,Brooklyn,F
97459,Manhattan,M
97460,Brooklyn,M
97461,Staten Island,M
97464,Manhattan,M
97465,Queens,M
97466,Queens,F
97467,Manhattan,F
97468,Queens,F
97469,Bronx,M
97470,Brooklyn,M
97471,Brooklyn,M
97472,Bronx,M
97473,Queens,F
97474,Brooklyn,M
97475,Queens,M
97476,Manhattan,F
97477,Manhattan,M
97478,Brooklyn,F
97479,Queens,F
97480,Queens,F
97481,Brooklyn,M
97482,Queens,M
97483,Queens,F
97484,Bronx,F
97485,Bronx,F
97486,Queens,M
97487,Manhattan,F
97488,Manhattan,F
97489,Brooklyn,M
97490,Manhattan,M
97491,Manhattan,F
97492,Bronx,F
97493,Bronx,F
97494,Brooklyn,M
97495,Manhattan,F
97496,Queens,F
97497,Queens,F
97498,Queens,F
97499,Brooklyn,M
97500,Manhattan,M
97501,Manhattan,M
97502,Queens,M
97503,Brooklyn,M
97504,Manhattan,F
97505,Brooklyn,M
97506,Manhattan,F
97507,Manhattan,M
97508,Manhattan,M
97509,Brooklyn,M
97510,Manhattan,F
97511,Brooklyn,M
97512,Manhattan,F
97513,Queens,F
97514,Manhattan,F
97515,Manhattan,M
97516,Queens,M
97517,Brooklyn,F
97518,Manhattan,M
97519,Brooklyn,M
97520,Manhattan,M
97521,Brooklyn,F
97522,Manhattan,M
97523,Manhattan,M
97524,Bronx,M
97525,Brooklyn,F
97526,Brooklyn,F
97527,Bronx,M
97528,Brooklyn,M
97529,Brooklyn,M
97530,Brooklyn,M
97531,Queens,M
97532,Queens,F
97533,Manhattan,F
97534,Queens,F
97535,Brooklyn,F
97536,Queens,F
97537,Manhattan,F
97538,Manhattan,F
97539,Brooklyn,F
97540,Bronx,M
97541,Queens,F
97542,Manhattan,M
97543,Manhattan,M
97544,Manhattan,M
97545,Manhattan,F
97546,Manhattan,F
97547,Queens,M
97548,Brooklyn,M
97549,Manhattan,F
97550,Bronx,M
97551,Staten Island,M
97552,Manhattan,F
97553,Manhattan,F
97554,Manhattan,F
97555,Queens,M
97556,Queens,M
97557,Brooklyn,M
97558,Manhattan,F
97559,Staten Island,F
97560,Queens,M
97561,Manhattan,F
97562,Manhattan,M
97563,Manhattan,M
97564,Staten Island,F
97565,Manhattan,M
97566,Manhattan,F
97567,Queens,M
97568,Queens,M
97569,Manhattan,M
97570,Queens,M
97571,Manhattan,M
97572,Manhattan,M
97573,Bronx,F
97574,Manhattan,F
97575,Brooklyn,M
97576,Brooklyn,F
97577,Queens,M
97578,Manhattan,M
97579,Manhattan,F
97580,Manhattan,M
97581,Brooklyn,F
97582,Brooklyn,F
97583,Queens,F
97584,Staten Island,M
97585,Bronx,M
97586,Queens,F
97587,Queens,F
97588,Manhattan,M
97589,Staten Island,F
97590,Queens,M
97591,Manhattan,M
97592,Brooklyn,M
97593,Brooklyn,M
97594,Bronx,F
97595,Queens,M
97596,Manhattan,M
97597,Manhattan,M
97598,Brooklyn,M
97599,Manhattan,F
97600,Queens,M
97601,Manhattan,M
97602,Queens,F
97603,Brooklyn,M
97604,Manhattan,F
97605,Manhattan,M
97606,Brooklyn,M
97607,Brooklyn,M
97608,Staten Island,M
97609,Manhattan,F
97610,Brooklyn,F
97611,Queens,F
97612,Staten Island,F
97613,Brooklyn,F
97614,Queens,F
97615,Staten Island,M
97616,Manhattan,F
97617,Manhattan,M
97618,Brooklyn,F
97619,Manhattan,M
97620,Manhattan,M
97621,Bronx,M
97622,Bronx,M
97623,Brooklyn,F
97624,Manhattan,M
97625,Queens,M
97626,Manhattan,M
97627,Brooklyn,F
97628,Manhattan,M
97629,Manhattan,F
97630,Manhattan,F
97631,Bronx,F
97632,Queens,F
97633,Manhattan,M
97634,Queens,F
97635,Brooklyn,M
97636,Manhattan,M
97637,Queens,F
97638,Brooklyn,M
97639,Brooklyn,M
97640,Queens,M
97641,Queens,F
97642,Manhattan,M
97643,Brooklyn,M
97644,Queens,M
97645,Brooklyn,M
97646,Queens,M
97647,Queens,F
97648,Manhattan,F
97649,Bronx,F
97650,Manhattan,F
97651,Brooklyn,F
97652,Bronx,F
97653,Bronx,F
97654,Queens,M
97655,Bronx,F
97656,Manhattan,M
97657,Brooklyn,M
97658,Queens,M
97659,Bronx,M
97660,Manhattan,F
97661,Queens,F
97662,Brooklyn,M
97663,Brooklyn,M
97664,Queens,M
97665,Queens,F
97666,Brooklyn,M
97667,Manhattan,M
97668,Queens,M
97669,Brooklyn,F
97670,Brooklyn,F
97671,Staten Island,F
97672,Brooklyn,M
97673,Staten Island,M
97674,Queens,F
97675,Queens,M
97676,Manhattan,M
97677,Manhattan,M
97678,Brooklyn,M
97679,Manhattan,M
97680,Queens,M
97681,Queens,M
97682,Queens,M
97683,Brooklyn,F
97684,Manhattan,F
97685,Staten Island,M
97686,Queens,M
97687,Manhattan,M
97690,Queens,F
97691,Brooklyn,F
97692,Manhattan,F
97693,Manhattan,F
97694,Manhattan,M
97695,Brooklyn,M
97696,Manhattan,M
97697,Brooklyn,M
97698,Bronx,M
97699,Brooklyn,F
97700,Manhattan,M
97701,Manhattan,M
97702,Staten Island,M
97703,Manhattan,F
97704,Manhattan,M
97705,Staten Island,M
97706,Manhattan,M
97707,Bronx,M
97708,Queens,M
97709,Manhattan,F
97710,Brooklyn,M
97711,Manhattan,M
97712,Manhattan,F
97713,Staten Island,M
97714,Staten Island,M
97715,Manhattan,F
97716,Brooklyn,F
97717,Brooklyn,M
97718,Brooklyn,M
97719,Brooklyn,M
97720,Queens,F
97721,Queens,F
97722,Staten Island,F
97723,Staten Island,M
97727,Manhattan,F
97728,Queens,F
97729,Manhattan,M
97730,Manhattan,F
97731,Queens,M
97732,Manhattan,F
97733,Queens,M
97734,Bronx,F
97735,Manhattan,F
97736,Brooklyn,M
97737,Queens,F
97738,Staten Island,F
97739,Brooklyn,F
97740,Queens,M
97741,Brooklyn,F
97742,Staten Island,M
97743,Brooklyn,M
97744,Bronx,M
97745,Queens,M
97746,Brooklyn,F
97747,Queens,F
97748,Manhattan,M
97749,Manhattan,M
97750,Manhattan,F
97751,Brooklyn,F
97752,Brooklyn,M
97753,Manhattan,F
97754,Brooklyn,M
97755,Bronx,F
97756,Bronx,F
97757,Brooklyn,M
97758,Manhattan,F
97759,Queens,M
97760,Brooklyn,M
97761,Staten Island,F
97762,Bronx,M
97763,Queens,F
97764,Queens,M
97765,Manhattan,F
97766,Bronx,F
97767,Manhattan,M
97768,Brooklyn,F
97769,Queens,M
97770,Manhattan,M
97771,Manhattan,M
97772,Manhattan,M
97773,Manhattan,M
97774,Queens,M
97775,Manhattan,F
97776,Bronx,F
97777,Staten Island,F
97778,Manhattan,F
97779,Manhattan,F
97780,Brooklyn,F
97781,Manhattan,F
97782,Bronx,F
97783,Manhattan,M
97784,Manhattan,F
97785,Staten Island,F
97786,Manhattan,M
97787,Queens,M
97788,Manhattan,F
97789,Staten Island,M
97790,Manhattan,M
97791,Staten Island,M
97792,Bronx,M
97793,Queens,M
97794,Bronx,M
97795,Staten Island,F
97796,Brooklyn,M
97797,Manhattan,F
97798,Manhattan,F
97799,Brooklyn,F
97800,Bronx,F
97801,Brooklyn,F
97802,Queens,M
97803,Brooklyn,F
97804,Manhattan,M
97805,Staten Island,M
97806,Staten Island,M
97807,Manhattan,M
97808,Bronx,M
97809,Brooklyn,F
97810,Manhattan,F
97811,Bronx,M
97812,Staten Island,M
97813,Manhattan,F
97814,Queens,M
97815,Manhattan,M
97816,Brooklyn,M
97817,Manhattan,F
97818,Brooklyn,F
97819,Queens,M
97820,Manhattan,M
97821,Manhattan,M
97822,Queens,M
97823,Manhattan,M
97824,Queens,F
97825,Bronx,M
97826,Staten Island,F
97827,Manhattan,M
97828,Brooklyn,F
97829,Brooklyn,M
97830,Queens,F
97831,Queens,F
97832,Bronx,M
97833,Brooklyn,M
97834,Staten Island,F
97835,Queens,F
97836,Manhattan,F
97837,Manhattan,M
97838,Bronx,M
97839,Staten Island,M
97840,Queens,F
97841,Manhattan,F
97842,Staten Island,M
97843,Manhattan,F
97844,Brooklyn,M
97845,Bronx,F
97846,Brooklyn,F
97847,Queens,M
97848,Staten Island,F
97849,Brooklyn,M
97850,Bronx,F
97851,Manhattan,M
97852,Bronx,M
97853,Brooklyn,M
97854,Staten Island,M
97855,Bronx,M
97856,Queens,M
97857,Queens,M
97860,Brooklyn,M
97861,Brooklyn,M
97862,Manhattan,F
97863,Manhattan,M
97864,Staten Island,F
97865,Manhattan,M
97866,Manhattan,F
97867,Staten Island,M
97868,Brooklyn,M
97869,Brooklyn,F
97870,Brooklyn,F
97871,Manhattan,F
97872,Manhattan,F
97873,Brooklyn,M
97874,Brooklyn,M
97875,Manhattan,M
97876,Manhattan,M
97877,Manhattan,M
97878,Manhattan,M
97879,Manhattan,F
97880,Staten Island,F
97881,Manhattan,M
97882,Queens,M
97883,Staten Island,F
97884,Staten Island,F
97885,Bronx,F
97886,Queens,F
97887,Manhattan,M
97888,Queens,M
97889,Manhattan,M
97890,Brooklyn,M
97891,Queens,F
97892,Bronx,F
97893,Brooklyn,F
97894,Manhattan,M
97895,Queens,F
97896,Queens,M
97897,Bronx,M
97898,Manhattan,F
97899,Queens,F
97900,Staten Island,F
97901,Manhattan,M
97902,Staten Island,F
97903,Queens,F
97904,Queens,M
97905,Manhattan,F
97906,Brooklyn,F
97907,Brooklyn,M
97908,Staten Island,M
97909,Queens,M
97910,Manhattan,F
97911,Brooklyn,F
97912,Staten Island,F
97913,Manhattan,M
97914,Manhattan,M
97915,Bronx,M
97916,Brooklyn,M
97917,Bronx,M
97918,Staten Island,F
97919,Bronx,F
97920,Brooklyn,M
97926,Bronx,F
97927,Staten Island,M
97928,Bronx,M
97929,Bronx,M
97930,Brooklyn,F
97931,Manhattan,M
97932,Brooklyn,M
97933,Queens,M
97934,Staten Island,F
97935,Queens,M
97936,Staten Island,F
97937,Bronx,F
97938,Brooklyn,M
97939,Brooklyn,M
97940,Queens,F
97941,Manhattan,F
97942,Brooklyn,F
97943,Manhattan,M
97944,Queens,F
97945,Queens,M
97946,Staten Island,F
97947,Brooklyn,F
97948,Manhattan,F
97949,Brooklyn,M
97950,Manhattan,M
97951,Staten Island,M
97952,Brooklyn,M
97953,Bronx,M
97954,Brooklyn,M
97955,Queens,F
97956,Brooklyn,M
97957,Manhattan,F
97958,Bronx,M
97959,Manhattan,M
97960,Bronx,M
97961,Staten Island,M
97962,Brooklyn,F
97963,Queens,M
97964,Queens,M
97965,Brooklyn,F
97966,Manhattan,F
97967,Brooklyn,F
97968,Bronx,F
97969,Bronx,M
97970,Manhattan,M
97973,Brooklyn,M
97974,Brooklyn,M
97975,Staten Island,F
97976,Manhattan,F
97977,Manhattan,M
97978,Queens,F
97979,Queens,F
97980,Staten Island,F
97981,Bronx,M
97982,Brooklyn,F
97983,Bronx,M
97984,Bronx,M
97985,Staten Island,M
97986,Staten Island,M
97987,Bronx,M
97990,Queens,M
97991,Queens,M
97992,Brooklyn,M
97993,Queens,M
97994,Queens,F
97995,Manhattan,F
97996,Bronx,M
97997,Queens,M
97998,Brooklyn,M
97999,Brooklyn,M
98000,Manhattan,M
98001,Bronx,M
98002,Staten Island,F
98003,Brooklyn,M
98004,Brooklyn,M
98005,Manhattan,F
98006,Brooklyn,F
98007,Brooklyn,F
98008,Manhattan,M
98009,Brooklyn,M
98010,Brooklyn,F
98011,Brooklyn,F
98012,Queens,M
98013,Manhattan,F
98014,Manhattan,M
98015,Brooklyn,F
98016,Queens,F
98017,Brooklyn,M
98018,Manhattan,F
98019,Manhattan,M
98020,Manhattan,M
98021,Manhattan,M
98022,Manhattan,M
98023,Queens,F
98024,Brooklyn,F
98025,Brooklyn,F
98026,Manhattan,F
98027,Queens,F
98028,Queens,F
98029,Queens,F
98030,Staten Island,F
98031,Manhattan,M
98032,Queens,M
98033,Brooklyn,F
98034,Brooklyn,M
98035,Manhattan,M
98036,Manhattan,F
98037,Manhattan,F
98038,Queens,M
98039,Brooklyn,M
98040,Queens,F
98041,Staten Island,F
98042,Brooklyn,F
98043,Queens,M
98044,Staten Island,F
98045,Manhattan,F
98046,Bronx,M
98047,Manhattan,M
98049,Brooklyn,F
98050,Brooklyn,F
98051,Bronx,M
98052,Manhattan,M
98053,Manhattan,M
98054,Brooklyn,F
98055,Queens,M
98056,Manhattan,F
98057,Manhattan,M
98058,Manhattan,F
98059,Manhattan,M
98060,Staten Island,M
98061,Bronx,M
98062,Queens,M
98063,Queens,M
98064,Bronx,M
98065,Brooklyn,M
98066,Manhattan,M
98067,Manhattan,M
98068,Manhattan,M
98069,Bronx,M
98070,Manhattan,F
98071,Manhattan,M
98072,Manhattan,M
98073,Manhattan,F
98074,Brooklyn,F
98075,Manhattan,F
98076,Manhattan,M
98077,Queens,F
98078,Manhattan,M
98079,Manhattan,M
98080,Queens,M
98081,Brooklyn,M
98082,Manhattan,M
98083,Brooklyn,F
98084,Manhattan,M
98085,Brooklyn,F
98086,Brooklyn,F
98087,Manhattan,F
98088,Brooklyn,F
98089,Queens,F
98090,Brooklyn,F
98091,Manhattan,F
98092,Staten Island,M
98093,Queens,M
98094,Manhattan,F
98095,Brooklyn,M
98096,Manhattan,M
98097,Brooklyn,F
98098,Manhattan,F
98099,Brooklyn,F
98100,Brooklyn,M
98101,Queens,F
98102,Manhattan,F
98103,Queens,F
98104,Manhattan,M
98108,Staten Island,F
98109,Staten Island,M
98110,Brooklyn,F
98111,Queens,M
98112,Manhattan,F
98113,Brooklyn,F
98114,Queens,F
98115,Manhattan,F
98116,Bronx,F
98117,Manhattan,F
98118,Brooklyn,M
98119,Queens,M
98120,Brooklyn,F
98121,Queens,F
98122,Manhattan,F
98123,Queens,M
98124,Manhattan,M
98125,Queens,F
98126,Manhattan,M
98127,Manhattan,M
98128,Brooklyn,M
98129,Brooklyn,F
98130,Manhattan,F
98131,Brooklyn,F
98132,Bronx,F
98133,Brooklyn,F
98134,Brooklyn,M
98135,Queens,M
98136,Manhattan,M
98137,Manhattan,F
98138,Bronx,F
98139,Staten Island,F
98140,Queens,M
98141,Brooklyn,M
98142,Manhattan,F
98143,Manhattan,F
98144,Queens,F
98145,Bronx,M
98146,Manhattan,F
98147,Brooklyn,M
98148,Bronx,F
98149,Manhattan,F
98150,Queens,M
98151,Staten Island,M
98152,Queens,M
98153,Manhattan,F
98154,Manhattan,F
98155,Manhattan,F
98156,Manhattan,F
98157,Bronx,F
98158,Manhattan,M
98159,Bronx,F
98160,Brooklyn,F
98161,Manhattan,F
98162,Queens,F
98163,Queens,F
98164,Bronx,M
98165,Staten Island,F
98166,Staten Island,F
98167,Manhattan,F
98168,Queens,M
98169,Brooklyn,F
98170,Manhattan,M
98171,Brooklyn,M
98172,Queens,F
98173,Brooklyn,F
98174,Brooklyn,F
98175,Manhattan,M
98176,Brooklyn,M
98177,Manhattan,M
98178,Queens,F
98179,Manhattan,M
98180,Staten Island,M
98181,Staten Island,M
98182,Staten Island,M
98185,Manhattan,M
98186,Bronx,M
98187,Brooklyn,F
98188,Manhattan,M
98189,Brooklyn,M
98190,Brooklyn,F
98191,Manhattan,F
98192,Bronx,M
98193,Brooklyn,F
98194,Queens,M
98195,Queens,F
98196,Brooklyn,F
98197,Manhattan,M
98198,Manhattan,M
98199,Queens,M
98200,Brooklyn,F
98201,Manhattan,M
98202,Manhattan,M
98203,Brooklyn,F
98204,Brooklyn,F
98205,Brooklyn,M
98206,Brooklyn,M
98207,Queens,M
98208,Manhattan,F
98209,Brooklyn,M
98213,Manhattan,F
98214,Queens,M
98215,Bronx,F
98216,Staten Island,M
98217,Manhattan,M
98218,Queens,M
98219,Manhattan,F
98220,Queens,M
98221,Queens,M
98222,Queens,M
98223,Brooklyn,M
98224,Bronx,F
98225,Brooklyn,F
98227,Manhattan,M
98228,Manhattan,M
98229,Manhattan,M
98230,Manhattan,M
98231,Manhattan,M
98232,Manhattan,M
98233,Staten Island,M
98234,Queens,F
98235,Brooklyn,M
98236,Queens,M
98237,Queens,F
