UID,Borough,Name
70795,Queens,NATE
70796,Manhattan,NELSON 
70797,Brooklyn,WINTER
70798,Brooklyn,WINNIE
70799,Queens,NOVA
70800,Manhattan,NORA 
70801,Manhattan,ZIGGY
70802,Queens,ZAI 
70803,Manhattan,BRONX
70804,Brooklyn,BROOKLYN
70805,Brooklyn,DEXTER
70806,Manhattan,SUKI
70807,Queens,STITCH
70808,Bronx,PATCHES 
70809,Manhattan,PATCH 
70810,Manhattan,PEACHES
70811,Queens,FRANKIE
70812,Manhattan,FRANCESCA
70813,Queens,LILY
70814,Manhattan,LILY
70815,Manhattan,LORD
70816,Manhattan,LOLA
70817,Manhattan,LINUS
70818,Brooklyn,LOLA
70819,Manhattan,LOLA
70820,Manhattan,FILLMORE 
70821,Brooklyn,ANOUK 
70822,Manhattan,ACHILLES
70823,Queens,  KNOX
70824,Queens,ABBY
70825,Manhattan,AMELIA
70826,Brooklyn,ANDY
70827,Queens,CASPER
70828,Brooklyn,CASEY
70829,Manhattan,CARAMEL
70830,Brooklyn,CARAMEL 
70831,Manhattan,CADDOCK
70832,Staten Island,GIZMO
70833,Manhattan,SMOKEY
70834,Staten Island,SPARKS
70835,Brooklyn,PINKY
70836,Brooklyn,MACKIE
70837,Manhattan,PRADA
70838,Queens,POGI
70839,Brooklyn,PRETTY
70840,Brooklyn,BENJI
70841,Manhattan,BELLA
70842,Manhattan,BAXTER
70843,Queens,ENZO
70844,Brooklyn,LUNA
70845,Brooklyn,LUNA
70846,Manhattan,RILEY
70847,Queens,RASCAL
70848,Brooklyn,MAGGIE
70849,Manhattan,MAGGIE 
70850,Manhattan,MAISIE
70851,Brooklyn,MAILA
70852,Manhattan,MANGA
70853,Staten Island,MAMA
70854,Brooklyn,MARY
70855,Queens,MAVERICK
70856,Brooklyn,BLAZER
70857,Brooklyn,BERTRAM
70858,Staten Island,BONGGU
70859,Brooklyn,GUNTHER 
70860,Queens,HAPKITO
70861,Brooklyn,HALK
70862,Queens,SIMBA
70863,Brooklyn,SEAN 
70864,Queens,JOJO
70865,Manhattan,MILEY
70866,Queens,MOLLY
70867,Brooklyn,COCO
70868,Queens,CLEMENTINE
70869,Manhattan,CLEO 
70870,Manhattan,RUGA 
70871,Brooklyn,MILANI
70872,Queens,SANDI
70873,Manhattan,SAMADHI 
70874,Queens,MAYA
70875,Queens,SADIE
70876,Manhattan,MEATBALL
70877,Manhattan,JACK 
70878,Queens,MAX
70879,Queens,CHAMP
70880,Queens,CHANCE
70881,Queens,CHACHI
70882,Manhattan,CHARLIE
70883,Brooklyn,HUGO
70884,Manhattan,HUDSON
70885,Manhattan,ISABELLA
70886,Brooklyn,CHICO
70887,Brooklyn,CHETO
70888,Manhattan,CHEWIE
70889,Queens,CHASE
70890,Queens,CHEECH
70891,Brooklyn,CHARTER 
70892,Brooklyn,CHARLIE
70893,Brooklyn,CEELY
70894,Staten Island,CHANCE 
70895,Brooklyn,CHAMP
70896,Brooklyn,MAX
70897,Queens,JADE
70898,Bronx,J.J. 
70899,Bronx,ISABELLA
70900,Bronx,MICHAELANGELO
70901,Brooklyn,MICAH
70902,Queens,MELODY
70903,Staten Island,MELANIE 
70904,Manhattan,SANDY
70905,Brooklyn,SANDY
70906,Bronx,CHRISTIAN
70907,Manhattan,CHUCKY
70908,Queens,JENI 
70909,Manhattan,JAZZ 
70910,Queens,JASPER
70911,Manhattan,JAX
70912,Bronx,COCO 
70913,Manhattan,MISHA
70914,Brooklyn,MOJO
70915,Queens,MJ 
70916,Bronx,MILLIE
70917,Brooklyn,MILK
70918,Queens,MILEY 
70919,Brooklyn,JUNIPER
70920,Bronx,JEWELS
70921,Brooklyn,MOLLY 
70922,Manhattan,MONROE
70923,Manhattan,MOMO
70924,Manhattan,SCARLETT 
70925,Bronx,SASSY
70926,Brooklyn,SCOUT
70927,Bronx,SCOTTIE 
70928,Staten Island,SCOUT
70929,Queens,SHADOW
70930,Staten Island,SHEENA
70931,Bronx,SHELLY
70932,Brooklyn,HARLEY
70933,Manhattan,BOI 
70934,Brooklyn,BOBO 
70935,Manhattan,BLUE
70936,Manhattan,BLAISE
70937,Staten Island,MAGGIE
70938,Manhattan,HATTIE
70939,Staten Island,HEIDI 
70940,Bronx,MADISON 
70942,Bronx,TUTY 
70943,Manhattan,TUCKER
70944,Staten Island,REMMY
70945,Brooklyn,TROUBLE
70946,Queens,TONKA
70947,Staten Island,ROCCO
70948,Staten Island,ROCCO
70949,Manhattan,LUNA
70950,Manhattan,LUCY
70951,Brooklyn,LUCY
70952,Queens,LUCY 
70953,Brooklyn,LUCY 
70954,Staten Island,EMMA 
70955,Bronx,LUCKY 
70956,Bronx,ELMO
70957,Manhattan,BELLA 
70958,Manhattan,BEHR
70959,Manhattan,DUMBO
70960,Queens,DUPPIE
70961,Manhattan,BENJAMIN
70962,Queens,TEDDY 
70963,Bronx,PUCHI
70964,Manhattan,TATER
70965,Queens,PREZZI
70966,Bronx,PRINCE 
70967,Brooklyn,PRINCESS
70968,Brooklyn,POCKETS
70969,Manhattan,POPO
70970,Brooklyn,MAC 
70971,Bronx,MAC
70972,Manhattan,PINKY
70973,Manhattan,TOBY
70974,Queens,TOBY 
70975,Staten Island,TOBY
70976,Queens,TEDDY
70977,Manhattan,THOMAS 
70978,Bronx,SPENCER 
70979,Staten Island,SPENCER 
70980,Queens,SPARKLE 
70981,Queens,SOPHIE
70982,Manhattan,SONNY
70983,Manhattan,SOPHIE
70984,Brooklyn,SNOOPY
70985,Queens,SKY
70986,Bronx,SIMON 
70987,Manhattan,OZZY
70988,Queens,GIZMO
70989,Brooklyn,OATMEAL
70990,Manhattan,NUGGET
70991,Brooklyn,GRAY
70992,Brooklyn,GRAYSON
70993,Queens,OLIVE
70994,Staten Island,OONA
70995,Brooklyn,OM
70996,Bronx,OREO
70997,Queens,BUSTER
70998,Manhattan,BURLEIGH
70999,Queens,CALI 
71000,Manhattan,CAPPUCCINO 
71001,Manhattan,CARINA
71002,Manhattan,CASSIE 
71003,Brooklyn,CASSIDY
71004,Manhattan,ANEECE
71005,Manhattan,ANAJO
71006,Bronx,ACE
71007,Staten Island, PIERRE 
71008,Brooklyn, MAX COHEN
71009,Brooklyn,AJAX
71010,Manhattan,AKINA
71011,Brooklyn,AGO
71012,Queens,ANNABELL
71013,Manhattan,ANNIE
71014,Manhattan,APRIL 
71015,Brooklyn,FAITH
71016,Bronx,LITTLE 
71017,Brooklyn,LIZZY
71018,Brooklyn,LOU 
71019,Brooklyn,FRANKLYN
71020,Bronx,PENNE
71021,Brooklyn,PENNY
71022,Queens,LUCKY
71023,Queens,LUCKY
71024,Manhattan,LUCAS
71025,Staten Island,LUCKY 
71026,Brooklyn,PEPPER 
71027,Brooklyn,PERSEUS
71028,Brooklyn,PHINEAS
71029,Manhattan,STANNIS
71030,Manhattan,SUNDANCE
71031,Brooklyn,SUCCO 
71032,Queens,TABITHA
71033,Manhattan,KYMBELLA
71034,Manhattan,DILLON
71035,Brooklyn,DING 
71036,Brooklyn,DIEGO 
71037,Staten Island,DIEGO
71038,Queens,DIESEL
71039,Staten Island,DESTINY
71040,Manhattan,LEO 
71041,Manhattan,LEO
71042,Manhattan,LEO
71043,Brooklyn,LEXIE 
71044,Manhattan,LAUREN
71045,Manhattan,LEISHA
71046,Brooklyn,LENNOX
71047,Brooklyn,DARWIN
71048,Brooklyn,DELILAH
71049,Queens,DAX
71050,Manhattan,BUDDY
71051,Queens,BRYAN
71052,Staten Island,BRYCEN 
71053,Staten Island,BRANDY 
71054,Manhattan,BRONCO
71055,Manhattan,BROWNY 
71056,Queens,BROWNIE
71057,Manhattan,ZAZIE 
71058,Manhattan,ZEUS
71059,Brooklyn,ZION
71060,Manhattan,ZOOK
71061,Manhattan,NIKITA
71062,Brooklyn,NIKKI 
71063,Manhattan,WINNIE 
71064,Manhattan,WINTER 
71065,Manhattan,LIL 
71066,Brooklyn,NEGRIE
71067,Brooklyn,NANUUK
71068,Manhattan,COLIN
71069,Manhattan,COLETTE
71070,Queens,CODY
71071,Queens,BARNUM
71072,Manhattan,BARKLEY
71073,Manhattan,BAMBI
71074,Queens,BAM-BAM
71075,Manhattan,BAILEY
71076,Staten Island,AVA
71077,Brooklyn,AUTUMN 
71078,Manhattan,ARIEL 
71079,Queens,BAILEY
71080,Queens,BAILEY
71081,Bronx,BABY 
71082,Queens,KODIAK
71083,Bronx,KIMBA
71084,Manhattan,KILLIAN 
71085,Brooklyn,KING
71086,Brooklyn,KING 
71087,Queens,KIKI
71088,Manhattan,KHAN
71089,Manhattan,KATHY
71090,Manhattan,KATIE
71091,Brooklyn,CORKY
71092,Queens,KAHLUA
71093,Manhattan,ROSIE 
71094,Staten Island,ROSIE
71095,Staten Island,RUBIE
71096,Staten Island,RUBIE 
71097,Brooklyn,ROXY
71098,Manhattan,ROSE
71099,Manhattan,ROGER
71102,Staten Island,VIOLET
71103,Manhattan,NALA
71104,Brooklyn,MURRAY
71105,Bronx,MURPHY
71106,Manhattan,MS. 
71107,Bronx,WELLINGTON
71108,Manhattan,WESLEY
71109,Brooklyn,WILLIE 
71110,Manhattan,WILLY
71111,Brooklyn,WILLOUGHBY
71112,Queens,WENDY
71113,Bronx,WELLES 
71114,Manhattan,WASABI
71115,Brooklyn,MURPHY
71116,Brooklyn,MORENO 
71117,Queens,MOOKIE
71118,Brooklyn,KOSMO 
71119,Queens,KUSHPO
71121,Queens,
71122,Bronx,ROCKY 
71123,Staten Island,ROCKY 
71126,Manhattan,RUBY
71127,Manhattan,ROSCO 
71128,Brooklyn,RUBIE
71129,Manhattan,ROSIE
71130,Staten Island,ROSIE
71131,Manhattan,ROXIE
71132,Queens,ROXANNE
71133,Queens,COOPER
71134,Brooklyn,COOPER
71135,Queens,COPPER 
71136,Manhattan,KATE
71137,Queens,KATHIE 
71138,Queens,KIKE
71139,Manhattan,KOA
71140,Brooklyn,AVA
71141,Manhattan,ATHENA
71142,Bronx,BANDIT 
71143,Brooklyn,BARNABY
71144,Queens,COCO
71145,Manhattan,COCO 
71146,Queens,COCO
71147,Brooklyn,COKETA
71148,Brooklyn,COOKIE
71149,Queens,COOKIE
71150,Manhattan,CONTANGO
71151,Brooklyn,NENA
71152,Manhattan,NAOISE
71153,Manhattan,NARDO
71154,Manhattan,NAVI
71157,Manhattan,WINSTON
71158,Manhattan,WINSTON
71159,Queens,NOVA
71160,Staten Island,NICKI
71161,Manhattan,NOLA
71162,Queens,NOAH
71163,Queens,ZIBI
71164,Bronx,ZEUS 
71165,Bronx,ZEUS
71166,Bronx,YOSHI 
71167,Brooklyn,BRAINY
71168,Queens,BRUNO
71169,Queens,DAISY 
71170,Queens,DAISY
71171,Bronx,DARLA
71172,Manhattan,LEAH
71173,Manhattan,LASSIE
71174,Queens,LAYCA
71175,Bronx,LEXUS 
71176,Manhattan,LEXIE
71177,Manhattan,LEO
71178,Manhattan,LADY 
71179,Manhattan,TAFFY
71180,Brooklyn,STORM
71181,Queens,STELLA
71182,Brooklyn,SUNDAY 
71183,Manhattan,TARA
71184,Queens,PICCOLO
71185,Manhattan,PERCY 
71186,Manhattan,PERRY
71187,Staten Island,PETEY
71188,Manhattan,PEPPER
71189,Queens,LUCKY
71190,Manhattan,PEANUT
71191,Queens,PEACHES
71192,Bronx,FRISBEE
71193,Manhattan,FREDDIE
71194,Queens,LILY 
71195,Queens,FOXY
71196,Brooklyn,LORD
71197,Queens,LOLA 
71198,Manhattan,LOTTIE
71199,Manhattan,LINO
71200,Staten Island,LOLA 
71201,Bronx,LOLA
71202,Staten Island,FITCH
71203,Manhattan,FLEX
71204,Brooklyn,FETTI
71205,Bronx,FABIO 
71206,Manhattan,APOLLO
71207,Queens,ANGEL
71208,Bronx,ANGEL
71209,Manhattan,GEORGIA 
71210,Manhattan,GIGI
71211,Brooklyn,GIGI
71212,Brooklyn,CASSOULET(CASSIE)
71213,Manhattan,GATSBY
71214,Queens,CARMINE
71215,Bronx,CASEY
71216,Manhattan,BUSTER
71217,Queens,OREO 
71218,Brooklyn,OLIVE
71219,Queens,OLIVER
71220,Manhattan,GRANT
71221,Queens,NU 
71222,Manhattan,GUERO
71223,Queens,NYLA
71224,Bronx,OCOEE
71225,Bronx,GIZMO
71226,Staten Island,GRACIE
71227,Brooklyn,OWEN
71228,Queens,SIMON
71229,Queens,SKUTCHIE
71230,Manhattan,SKYPER
71231,Bronx,SNOOPY
71232,Queens,SNOOPY
71233,Queens,SOX
71234,Manhattan,SPARKY
71235,Brooklyn,TOBY
71236,Manhattan,TESS
71237,Bronx,TINKER 
71238,Manhattan,TOBY
71239,Manhattan,TOBY
71240,Staten Island,PIXEL
71241,Manhattan,PRINCESS
71242,Manhattan,PRECIOUS
71243,Queens,TEDDY
71244,Bronx,BELLE
71245,Manhattan,BELLA
71246,Queens,DUKE 
71247,Manhattan,BELLA 
71248,Bronx,BELLA
71249,Manhattan,BAXTER
71250,Manhattan,BEAR
71251,Manhattan,BECKET
71252,Queens,ERIC 
71253,Bronx,LUCKY
71254,Queens,ELVIS
71255,Bronx,LUCKY
71256,Manhattan,LUPE
71257,Bronx,REYLAN 
71258,Manhattan,RILEY
71259,Brooklyn,ROBERT 
71260,Brooklyn,ROBOT 
71261,Manhattan,RILEY
71262,Manhattan,TRIXIE
71263,Manhattan,TREVOR
71264,Staten Island,TOTO
71265,Brooklyn,MAX 
71266,Queens,MAX
71267,Staten Island,RASCAL 
71271,Manhattan,MADISON
71272,Brooklyn,HERSHEY
71273,Manhattan,HENRY
71274,Bronx,MARKY
71275,Bronx,MARLO
71276,Manhattan,MANHATTAN
71277,Brooklyn,MANNIX
71278,Brooklyn,BERT 
71279,Queens,BETTY 
71280,Manhattan,BENTLEY
71281,Manhattan,BENNY 
71282,Queens,BLESSED
71283,Brooklyn,BLAZ 
71284,Brooklyn,BILLIE
71285,Manhattan,BIRDIE
71286,Manhattan,GWEN
71287,Staten Island,HAPPY
71288,Bronx,HARRY
71289,Bronx,SHOKO
71290,Manhattan,SHERMAN 
71291,Staten Island,SHADOW
71292,Manhattan,SHAY
71293,Manhattan,SEAMUS 
71294,Staten Island,SHADOW
71295,Queens,SCOUT
71296,Queens,SCRAPPY
71297,Bronx,SCARFACE 
71298,Queens,MOLLY
71299,Brooklyn,JOEY
71300,Staten Island,JOEY 
71301,Queens,JIGGLYPUFF
71302,Manhattan,JIMMY
71303,Bronx,JOBI 
71304,Queens,JOY
71305,Queens,JULIAN 
71306,Brooklyn,MOCHA
71307,Manhattan,MOLLEE
71308,Queens,MINNIE
71309,Manhattan,MIMSY
71310,Manhattan,MIMI 
71311,Manhattan,JASCHA 
71312,Brooklyn,JAZZ
71313,Brooklyn,JESSE 
71314,Manhattan,CLARA
71315,Brooklyn,CLARK 
71316,Manhattan,CISCO
71317,Manhattan,CHU 
71318,Brooklyn,CINDY 
71319,Queens,CHIP 
71320,Manhattan,CHILI 
71321,Queens,CHLOE
71322,Manhattan,CHLOE
71323,Brooklyn,RUSTY
71324,Queens,RUSTY
71325,Manhattan,SASHA 
71326,Brooklyn,SANDWICHES
71327,Manhattan,SAMMY 
71328,Manhattan,MEERZA
71329,Manhattan,MEERZA
71330,Queens,MELO
71331,Staten Island,MIA
71332,Queens,MICKEY 
71333,Queens,MICKEY
71334,Queens,MAXIMUS 
71335,Manhattan,JACK
71336,Queens,JACKSON
71337,Brooklyn,JAKE
71338,Manhattan,JAKE
71339,Queens,MAX
71340,Queens,JAMESON
71341,Brooklyn,CHARLIE
71342,Manhattan,CHARLIE
71343,Manhattan,CHICO 
71344,Manhattan,ILYA
71345,Manhattan,HOPE
71346,Brooklyn,HUNTER
71347,Brooklyn,HOPE 
71348,Manhattan,HUDSON 
71349,Manhattan,HUNTER
71350,Brooklyn,HUNTER
71351,Brooklyn,HONEY 
71352,Queens,CHIEF
71353,Manhattan,CHEYENNE
71354,Bronx,CHEWY
71355,Brooklyn,CHESTER
71356,Manhattan,CHARLIE
71357,Queens,CHARLIE
71358,Manhattan,CHARLIE
71359,Manhattan,CHARLOTTE 
71360,Bronx,CHELSEA
71361,Manhattan,CHAZ 
71362,Bronx,CEECEE 
71363,Manhattan,CHARLIE
71364,Manhattan,CHARLIE
71365,Queens,CHARLIE 
71366,Staten Island,JADE
71367,Manhattan,JAKE
71368,Staten Island,JAKE
71369,Brooklyn,JACK 
71370,Manhattan,JACK
71371,Manhattan,ISIS 
71372,Bronx,MAX
71373,Brooklyn,MAX
71374,Manhattan,MIA
71375,Manhattan,MEIJI
71376,Brooklyn,SAMMY 
71377,Queens,SAMSOONIE
71378,Queens,SAMSON
71379,Brooklyn,SANDY
71380,Brooklyn,SAPPHIRE
71381,Staten Island,SASHA 
71382,Brooklyn,ZULU
71383,Bronx,MILES 
71384,Manhattan,MIDNIGHT
71385,Brooklyn,MIDAS
71386,Manhattan,MIGNONNE
71387,Queens,RUBY 
71388,Brooklyn,RUSTY
71389,Manhattan,RUPERT
71390,Bronx,RUFUS 
71391,Manhattan,RUSTY
71392,Manhattan,RUTHIE
71393,Queens,SADIE 
71394,Brooklyn,SADIE
71395,Staten Island,SAM
71396,Staten Island,CHLOE 
71397,Brooklyn,CHISPY
71398,Queens,CHLOE
71399,Manhattan,CHINO 
71400,Bronx,CHIQITO 
71401,Brooklyn,CINDY
71402,Staten Island,CINIMUN
71403,Manhattan,CHUTJAI
71404,Brooklyn,CHUTNEY
71405,Bronx,CHYNA
71406,Queens,CHUCKY
71407,Manhattan,CHRISTINA 
71408,Brooklyn,CLEOPATRA 
71409,Brooklyn,JEB
71410,Brooklyn,JAZMINE
71411,Manhattan,JAZZLYN
71412,Queens,JAZZIE
71413,Manhattan,JAVIER
71414,Manhattan,JASPER 
71415,Queens,COCO 
71416,Brooklyn,COCO 
71417,Queens,COCO
71418,Manhattan,JANSEY
71419,Brooklyn,MINOUSCHKA
71420,Bronx,MIRACLE 
71421,Manhattan,MIRACLE 
71422,Manhattan,MISS 
71423,Queens,MISS 
71424,Queens,MINNIE
71425,Brooklyn,MISTY
71426,Manhattan,MOBY
71427,Manhattan,MISTY 
71428,Brooklyn,MISSY
71429,Bronx,MISSY 
71430,Manhattan,MOLLY
71431,Staten Island,MOLLY
71432,Staten Island,MOLLY
71433,Bronx,MOLLY
71434,Brooklyn,MOJITO
71435,Brooklyn,MOJITO
71436,Staten Island,MOCHA
71437,Brooklyn,JULYAN
71438,Manhattan,JOE
71439,Manhattan,SASSY
71440,Brooklyn,MONTY 
71441,Manhattan,SCARLET 
71442,Staten Island,SAXON
71443,Brooklyn,SCOUT
71444,Queens,SCOUT
71445,Brooklyn,SHADOW
71446,Manhattan,SHADOW
71447,Manhattan,SEAMUS
71448,Brooklyn,SHEA
71449,Manhattan,SHANE
71450,Bronx,SHAGGY
71451,Staten Island,SHAGGY
71452,Bronx,SHELBY 
71453,Bronx,SIMBA
71454,Staten Island,SIMBA
71455,Brooklyn,SHORTY
71456,Brooklyn,SHOTZY
71457,Manhattan,HARLEE 
71458,Queens,HANNAH 
71459,Queens,BOBBY
71460,Brooklyn,BONES 
71461,Queens,BIZKIT
71462,Brooklyn,BLACHE 
71463,Manhattan,BITZY
71464,Staten Island,BISCUIT 
71465,Manhattan,BINGO
71466,Manhattan,BILLIE
71467,Brooklyn,BLACKIE
71468,Manhattan,BETA
71469,Brooklyn,BESSIE 
71470,Manhattan,BEYONCÉ
71471,Manhattan,MAISIE
71472,Manhattan,MAISIE 
71473,Manhattan,MANILA
71474,Brooklyn,MARLEY
71475,Staten Island,MAUI
71476,Queens,HERCULES
71477,Manhattan,HARRY 
71478,Bronx,HAZEL
71479,Manhattan,HOLLY
71480,Manhattan,HERCULES
71481,Staten Island,MAE
71482,Manhattan,MAGGIE
71483,Queens,MADISON
71484,Manhattan,MADISON
71485,Staten Island,HONEY 
71486,Manhattan,ULYSSES
71488,Brooklyn,TYNEE
71489,Brooklyn,TYSON
71490,Queens,TUCKER
71491,Staten Island,TULAH
71493,Queens,RED
71494,Bronx,REBECCA
71495,Staten Island,RAMBO
71496,Brooklyn,REMY
71497,Staten Island,REMY
71498,Manhattan,REMY
71499,Manhattan,QUINN
71500,Brooklyn,QIAOKELI
71501,Queens,QIU 
71502,Manhattan,MAX 
71503,Brooklyn,MAX
71504,Queens,MAX
71505,Manhattan,TOODLES
71506,Bronx,RILEY
71507,Brooklyn,ROBBIE 
71508,Queens,RIZZO
71509,Queens,RILEY
71510,Queens,REX 
71511,Bronx,LUNA
71512,Brooklyn,LULU 
71513,Bronx,LULU 
71514,Manhattan,LUNA 
71515,Queens,LUNA
71516,Bronx,LUTHER
71517,Queens,LUCY
71518,Brooklyn,LUCY
71519,Manhattan,LUCKY
71520,Brooklyn,LUCKY 
71521,Bronx,LUCKY
71522,Staten Island,LUCKY
71523,Brooklyn,LUCKY
71524,Brooklyn,EDIE
71525,Brooklyn,EDITH 
71526,Manhattan,EINSTEIN
71527,Staten Island,DYNO
71528,Queens,EARL
71529,Manhattan,DYLAN 
71530,Manhattan,ELIDIN
71531,Queens,BEAU
71532,Brooklyn,BEAR 
71533,Queens,BEAR 
71534,Queens,BARONE
71535,Manhattan,BART
71536,Brooklyn,BAXTER
71537,Staten Island,BAXTER 
71538,Brooklyn,BELLA 
71539,Brooklyn,BELLA 
71540,Staten Island,BELLA
71541,Manhattan,BELLA
71542,Brooklyn,BELLA
71543,Manhattan,DORY
71544,Manhattan,DRAKE
71545,Manhattan,DRAMA
71546,Manhattan,DUKE 
71547,Bronx,BENJAMIN
71548,Bronx,DOOBIE 
71549,Manhattan,DOREY
71550,Brooklyn,BELLE
71551,Bronx,BELLADONNA 
71552,Manhattan,TATE
71553,Brooklyn,PULLO
71554,Brooklyn,PUCK
71555,Queens,PRINCETON
71556,Queens,TEDDY
71557,Manhattan,TEDDY 
71558,Brooklyn,PRINCE
71559,Queens,PRINCE
71560,Queens,PRINCESS
71561,Manhattan,PRINCESS 
71562,Brooklyn,PRINCESS
71563,Bronx,PRINCESS 
71564,Manhattan,PRINCESS
71565,Manhattan,PIPER
71566,Staten Island,MADDIE 
71567,Queens,MACHU 
71568,Bronx,PRECIOUS
71569,Queens,TOBY
71570,Manhattan,TINY
71571,Queens,TINO
71572,Manhattan,TINY 
71573,Queens,THOMAS
71574,Bronx,THEODORE
71575,Brooklyn,TIFFANY 
71576,Bronx,TERRA 
71577,Bronx,TOBY
71578,Queens,TOM
71579,Staten Island,SPICE
71580,Bronx,SPIKE
71581,Staten Island,SPARKY
71582,Bronx,SONNY
71583,Staten Island,SONNY
71584,Brooklyn,SOFIE 
71585,Queens,SPANKY
71586,Queens,SPARKEY 
71587,Manhattan,SOPHIE
71588,Bronx,SNOOPY
71589,Brooklyn,SKYLARE
71590,Manhattan,SNAP
71591,Manhattan,SKY 
71592,Brooklyn,SIMON
71593,Manhattan,SIMONE
71594,Manhattan,SIR 
71595,Bronx,SISI
71596,Manhattan,SIR 
71597,Manhattan,PANCHO
71598,Manhattan,OWEN 
71599,Queens,OZZY
71600,Bronx,GOLDIE
71601,Bronx,GOLDIE 
71602,Queens,GOLDIE 
71603,Manhattan,GORDIE
71604,Manhattan,GIZMO 
71605,Manhattan,GIOVANNI
71606,Brooklyn,NURA
71607,Manhattan,NUNIA 
71608,Manhattan,GRIFF 
71609,Manhattan,OLIVER 
71610,Brooklyn,GIGI
71611,Manhattan,OLIVER 
71612,Manhattan,ORBIT
71613,Manhattan,OREO
71614,Brooklyn,OREO
71615,Bronx,OREO 
71616,Brooklyn,OSCAR
71617,Staten Island,OSCAR
71618,Staten Island,BUSTER 
71619,Manhattan,BUSTER 
71620,Brooklyn,BUDDY
71621,Queens,CALLA
71622,Staten Island,CALLIE
71623,Queens,CAPONE
71624,Staten Island,CAPT.CHARLIE
71625,Brooklyn,BUTTONS
71626,Manhattan,BUTTERSCOTCH
71627,Bronx,BUTTER
71628,Brooklyn,BUTCH
71629,Brooklyn,CASEY
71630,Queens,CASEY 
71631,Manhattan,CARAMELO 
71632,Manhattan,CARLY
71633,Queens,CARLITO
71634,Manhattan,CASSIDY
71635,Brooklyn,GINA
71636,Manhattan,GINGER
71637,Queens,GINGER
71638,Staten Island,GINGER 
71639,Manhattan,GG 
71640,Manhattan,GIBSON
71641,Bronx,GIGI
71642,Manhattan,ALVARADO
71643,Bronx,AMBER
71644,Manhattan,ALOHA
71645,Manhattan,AIRES
71646,Brooklyn,ALBERT
71647,Staten Island,ABIGAIL
71648,Manhattan,ACE
71649,Manhattan,FIBBI
71650,Queens,FIDEL
71651,Manhattan,FINNY
71652,Queens,LITTLE
71653,Bronx,LITTLE 
71654,Queens,LIVVY
71655,Manhattan,LOKI
71656,Manhattan,LOUIE
71657,Queens,LUCA
71658,Bronx,LUCA 
71659,Staten Island,LT 
71660,Bronx,LONDON
71661,Manhattan,LONDON
71662,Queens,FOXY
71663,Manhattan,FRANCESCA
71664,Manhattan,FRANKIE
71665,Bronx,FUZZY 
71666,Queens,FROSTY 
71667,Staten Island,FRISCO
71668,Brooklyn,PEBBLES
71669,Staten Island,PEEKO 
71670,Brooklyn,PENN 
71671,Brooklyn,PARIS
71672,Staten Island,PAPPY
71673,Brooklyn,LUCILLE
71674,Bronx,LUCAS
71675,Brooklyn,LUCKY
71676,Brooklyn,PHEOBE
71677,Manhattan,PEYTON
71678,Bronx,PETER 
71679,Manhattan,PERL
71680,Queens,STAX 
71681,Manhattan,STELLA 
71682,Manhattan,PHOEBE 
71683,Manhattan,PIANO
71684,Brooklyn,TAORMINA
71685,Manhattan,TASHI 
71686,Queens,TASA
71687,Manhattan,STRITCH
71688,Manhattan,STORM
71689,Brooklyn,TANGO
71690,Queens,TACO 
71691,Brooklyn,SUSSY
71692,Staten Island,SUNNY 
71693,Bronx,SWEETIE 
71694,Queens,SWIPER 
71695,Bronx,DESTINY
71696,Brooklyn,DEXTER
71697,Bronx,DIAMOND
71698,Queens,DIAMOND
71699,Manhattan,DHANTE
71700,Staten Island,DIESEL
71701,Brooklyn,DIZZY
71702,Brooklyn,DIVA
71703,Bronx,LADY 
71704,Queens,LENNY
71705,Manhattan,LEO
71706,Queens,LEO
71707,Brooklyn,LEO
71708,Staten Island,LEXI
71709,Manhattan,LIA
71710,Manhattan,LAIKA
71711,Bronx,LEE-O
71712,Brooklyn,LELANI
71713,Queens,LAYLA
71714,Manhattan,DAVEY
71715,Brooklyn,DELILAH
71716,Manhattan,DANDY
71717,Brooklyn,DANA
71718,Manhattan,BUDDHA-BEAR
71719,Queens,BUDDHA
71720,Manhattan,BUDDY
71721,Staten Island,BUDDY
71722,Bronx,BUDDY
71723,Staten Island,BUDDY
71724,Manhattan,BUDDY 
71725,Queens,BUBBLES
71726,Bronx,BRUNO
71727,Manhattan,BOOMER
71728,Staten Island,BOOMER
71729,Queens,BROWNIE
71730,Brooklyn,BRUCE 
71731,Manhattan,BRUNNIE
71732,Manhattan,BRUIN
71733,Queens,BRUISER
71734,Manhattan,BREWSTER
71735,Manhattan,BRONSON
71736,Queens,ZARA
71737,Staten Island,YANKEE
71738,Queens,YONCE
71739,Brooklyn,ZEUS
71740,Queens,ZOE
71741,Manhattan,ZOE
71742,Queens,ZIGGY
71743,Brooklyn,ZOEY
71744,Queens,ZOE
71745,Staten Island,ZOEY
71746,Queens,ZOE
71747,Manhattan,ZOEY
71748,Manhattan,ZORRO
71749,Bronx,NIKO 
71750,Brooklyn,WOOGIES
71751,Bronx,XARIA
71752,Brooklyn,XAVIER
71753,Manhattan,LILY 
71754,Manhattan,LILLY
71755,Manhattan,LILLY
71757,Manhattan,NELLIE
71758,Manhattan,NENA
71759,Brooklyn,COOKIE
71760,Queens,COOKY 
71761,Queens,CODY 
71762,Queens,COFFE
71763,Staten Island,COLE
71764,Queens,BARNEY
71765,Brooklyn,COCOA 
