UID,Borough,BirthMonth
63670,Brooklyn,1
63671,Brooklyn,1
63672,Queens,10
63673,Manhattan,6
63674,Bronx,8
63675,Queens,3
63676,Manhattan,4
63677,Brooklyn,4
63678,Brooklyn,3
63679,Manhattan,11
63680,Brooklyn,11
63681,Staten Island,12
63682,Manhattan,12
63683,Manhattan,9
63684,Bronx,1
63685,Manhattan,1
63686,Queens,8
63687,Queens,12
63688,Staten Island,7
63689,Manhattan,11
63690,Brooklyn,9
63691,Brooklyn,10
63692,Queens,5
63693,Manhattan,10
63694,Manhattan,4
63695,Brooklyn,10
63696,Queens,6
63697,Manhattan,1
63698,Manhattan,7
63699,Staten Island,11
63700,Queens,9
63701,Manhattan,12
63702,Queens,1
63703,Manhattan,12
63704,Manhattan,11
63705,Staten Island,6
63706,Brooklyn,3
63707,Queens,11
63708,Manhattan,1
63709,Bronx,12
63710,Bronx,12
63711,Queens,1
63712,Manhattan,1
63713,Manhattan,11
63714,Queens,4
63715,Brooklyn,5
63716,Queens,1
63717,Brooklyn,8
63718,Staten Island,1
63719,Manhattan,7
63720,Manhattan,3
63721,Bronx,1
63722,Queens,8
63723,Queens,3
63724,Brooklyn,9
63725,Manhattan,1
63726,Queens,1
63727,Brooklyn,1
63728,Queens,3
63729,Manhattan,1
63730,Staten Island,1
63731,Manhattan,1
63732,Queens,6
63733,Manhattan,5
63734,Manhattan,3
63735,Manhattan,1
63736,Brooklyn,3
63737,Queens,2
63738,Staten Island,2
63739,Queens,8
63740,Queens,6
63741,Brooklyn,4
63742,Brooklyn,1
63743,Bronx,9
63744,Queens,5
63745,Staten Island,12
63746,Manhattan,3
63747,Manhattan,10
63748,Queens,1
63749,Brooklyn,2
63750,Brooklyn,1
63751,Brooklyn,2
63752,Brooklyn,11
63753,Manhattan,1
63754,Manhattan,3
63755,Queens,10
63756,Bronx,4
63757,Brooklyn,12
63758,Manhattan,12
63759,Bronx,11
63760,Manhattan,8
63761,Brooklyn,1
63762,Queens,7
63763,Manhattan,5
63764,Manhattan,10
63765,Brooklyn,1
63766,Bronx,1
63767,Queens,1
63768,Manhattan,6
63769,Queens,1
63770,Manhattan,3
63771,Manhattan,9
63772,Bronx,12
63773,Manhattan,10
63774,Brooklyn,2
63775,Manhattan,1
63776,Brooklyn,12
63777,Queens,9
63778,Queens,8
63779,Brooklyn,9
63780,Manhattan,3
63781,Queens,2
63782,Queens,8
63783,Staten Island,1
63784,Manhattan,11
63785,Queens,11
63786,Staten Island,1
63789,Brooklyn,1
63790,Queens,2
63791,Queens,9
63792,Manhattan,1
63793,Manhattan,4
63794,Brooklyn,10
63795,Manhattan,12
63796,Brooklyn,1
63797,Queens,1
63798,Brooklyn,12
63799,Manhattan,2
63800,Staten Island,8
63801,Queens,4
63802,Manhattan,6
63803,Staten Island,11
63804,Staten Island,12
63805,Bronx,8
63806,Bronx,4
63807,Staten Island,1
63808,Manhattan,10
63809,Brooklyn,3
63810,Queens,12
63811,Staten Island,3
63812,Brooklyn,10
63813,Queens,2
63814,Brooklyn,11
63815,Queens,4
63816,Staten Island,6
63817,Staten Island,5
63818,Bronx,1
63819,Queens,1
63820,Bronx,10
63821,Staten Island,11
63822,Brooklyn,1
63823,Manhattan,1
63824,Queens,8
63825,Manhattan,8
63826,Bronx,12
63827,Brooklyn,1
63828,Bronx,5
63829,Queens,12
63830,Bronx,1
63831,Bronx,1
63832,Brooklyn,1
63833,Queens,9
63834,Manhattan,11
63835,Queens,10
63836,Manhattan,6
63837,Brooklyn,12
63838,Bronx,12
63839,Bronx,8
63840,Bronx,4
63841,Manhattan,4
63842,Brooklyn,8
63843,Manhattan,6
63844,Manhattan,3
63845,Bronx,8
63846,Queens,11
63847,Manhattan,10
63848,Bronx,9
63849,Bronx,1
63850,Manhattan,11
63851,Queens,3
63852,Queens,12
63853,Manhattan,6
63854,Manhattan,12
63855,Manhattan,2
63856,Queens,7
63857,Manhattan,12
63858,Brooklyn,8
63859,Brooklyn,4
63860,Brooklyn,6
63861,Bronx,10
63862,Brooklyn,9
63863,Staten Island,11
63864,Queens,1
63865,Queens,3
63866,Brooklyn,12
63867,Staten Island,1
63868,Brooklyn,4
63869,Brooklyn,1
63870,Brooklyn,2
63871,Manhattan,1
63872,Manhattan,6
63873,Manhattan,1
63874,Staten Island,4
63875,Manhattan,12
63876,Queens,4
63877,Brooklyn,2
63878,Manhattan,10
63879,Staten Island,1
63880,Queens,2
63881,Queens,12
63882,Manhattan,2
63883,Queens,1
63884,Queens,1
63885,Queens,5
63886,Manhattan,10
63887,Manhattan,1
63888,Brooklyn,11
63889,Staten Island,1
63890,Staten Island,10
63891,Queens,11
63892,Manhattan,1
63893,Manhattan,1
63894,Manhattan,1
63895,Brooklyn,10
63896,Staten Island,5
63897,Staten Island,1
63898,Brooklyn,3
63899,Manhattan,11
63900,Queens,11
63901,Brooklyn,2
63902,Manhattan,9
63903,Bronx,12
63904,Staten Island,1
63905,Bronx,8
63906,Bronx,12
63907,Brooklyn,6
63908,Manhattan,2
63909,Bronx,5
63910,Staten Island,1
63911,Staten Island,8
63912,Manhattan,2
63913,Brooklyn,5
63914,Queens,7
63915,Queens,1
63916,Manhattan,4
63917,Queens,9
63918,Manhattan,11
63919,Staten Island,4
63920,Manhattan,7
63921,Manhattan,12
63922,Brooklyn,10
63923,Queens,12
63924,Queens,5
63925,Manhattan,2
63926,Brooklyn,4
63927,Manhattan,10
63928,Bronx,7
63929,Manhattan,12
63930,Manhattan,9
63931,Brooklyn,12
63932,Manhattan,4
63933,Bronx,1
63934,Manhattan,7
63935,Manhattan,1
63936,Queens,1
63937,Brooklyn,1
63938,Bronx,1
63939,Bronx,1
63940,Staten Island,10
63941,Queens,1
63942,Manhattan,5
63943,Brooklyn,4
63944,Manhattan,2
63945,Manhattan,10
63946,Manhattan,4
63947,Queens,7
63948,Bronx,4
63949,Queens,1
63950,Manhattan,1
63951,Manhattan,9
63952,Manhattan,12
63953,Queens,5
63954,Queens,1
63955,Manhattan,1
63956,Queens,12
63957,Manhattan,3
63958,Queens,4
63959,Manhattan,1
63960,Staten Island,1
63961,Queens,9
63962,Manhattan,6
63963,Manhattan,11
63964,Manhattan,1
63965,Manhattan,6
63966,Bronx,10
63967,Queens,10
63968,Manhattan,1
63969,Bronx,1
63970,Manhattan,5
63971,Queens,1
63972,Queens,1
63973,Queens,1
63974,Queens,1
63975,Manhattan,1
63976,Staten Island,1
63977,Manhattan,2
63978,Staten Island,6
63979,Brooklyn,5
63980,Brooklyn,1
63981,Queens,11
63982,Brooklyn,12
63983,Manhattan,4
63984,Bronx,11
63985,Manhattan,12
63986,Staten Island,3
63987,Bronx,1
63988,Manhattan,7
63989,Manhattan,1
63990,Bronx,1
63991,Manhattan,8
63992,Manhattan,12
63993,Manhattan,1
63994,Brooklyn,12
63995,Queens,1
63996,Queens,1
63997,Manhattan,1
63998,Queens,5
63999,Queens,1
64000,Brooklyn,4
64001,Brooklyn,10
64002,Queens,7
64003,Staten Island,12
64004,Manhattan,11
64005,Manhattan,1
64006,Bronx,10
64007,Queens,12
64008,Manhattan,5
64009,Queens,1
64010,Staten Island,9
64011,Manhattan,9
64012,Bronx,1
64013,Manhattan,1
64014,Bronx,1
64015,Bronx,8
64016,Queens,10
64017,Queens,4
64018,Staten Island,1
64019,Queens,9
64020,Staten Island,1
64021,Bronx,9
64022,Manhattan,6
64023,Queens,3
64024,Queens,1
64025,Brooklyn,11
64026,Manhattan,10
64027,Brooklyn,9
64028,Queens,12
64029,Manhattan,1
64030,Manhattan,1
64031,Manhattan,2
64032,Queens,4
64033,Manhattan,2
64034,Manhattan,7
64035,Manhattan,2
64036,Queens,5
64037,Manhattan,9
64038,Staten Island,5
64039,Staten Island,1
64040,Queens,9
64041,Queens,1
64042,Brooklyn,9
64043,Manhattan,9
64044,Manhattan,1
64045,Brooklyn,4
64046,Queens,2
64047,Queens,3
64048,Bronx,3
64049,Queens,3
64050,Manhattan,10
64051,Staten Island,1
64052,Manhattan,1
64053,Manhattan,11
64055,Manhattan,9
64056,Staten Island,12
64057,Queens,12
64058,Staten Island,1
64059,Staten Island,1
64060,Manhattan,6
64061,Staten Island,1
64062,Brooklyn,2
64063,Queens,2
64064,Brooklyn,1
64065,Manhattan,1
64066,Queens,4
64067,Brooklyn,1
64068,Manhattan,6
64069,Queens,1
64070,Staten Island,1
64071,Queens,12
64072,Manhattan,9
64073,Queens,1
64074,Queens,1
64075,Manhattan,10
64076,Brooklyn,1
64077,Manhattan,9
64078,Manhattan,6
64079,Bronx,9
64080,Brooklyn,12
64081,Manhattan,1
64082,Bronx,3
64083,Bronx,3
64084,Queens,8
64085,Queens,10
64086,Brooklyn,1
64087,Manhattan,1
64088,Staten Island,2
64089,Staten Island,9
64090,Manhattan,10
64091,Bronx,6
64092,Bronx,10
64093,Queens,12
64094,Staten Island,1
64095,Brooklyn,10
64096,Staten Island,3
64097,Manhattan,1
64098,Bronx,9
64099,Staten Island,5
64100,Brooklyn,1
64101,Bronx,1
64102,Manhattan,2
64103,Queens,5
64104,Manhattan,11
64105,Manhattan,1
64106,Brooklyn,10
64107,Bronx,1
64108,Manhattan,2
64109,Staten Island,1
64110,Staten Island,9
64111,Bronx,1
64112,Manhattan,4
64113,Queens,11
64114,Manhattan,10
64115,Staten Island,1
64116,Queens,1
64117,Brooklyn,9
64118,Manhattan,11
64119,Manhattan,11
64120,Brooklyn,5
64121,Brooklyn,11
64122,Bronx,9
64123,Bronx,2
64124,Brooklyn,9
64125,Manhattan,2
64126,Queens,3
64127,Staten Island,2
64128,Staten Island,12
64129,Brooklyn,8
64130,Queens,12
64131,Bronx,12
64132,Bronx,8
64133,Manhattan,1
64134,Manhattan,1
64135,Manhattan,1
64136,Brooklyn,12
64137,Bronx,10
64138,Brooklyn,1
64139,Brooklyn,10
64140,Manhattan,2
64141,Staten Island,12
64142,Staten Island,1
64143,Queens,1
64144,Staten Island,1
64145,Queens,1
64146,Bronx,9
64147,Manhattan,10
64148,Bronx,3
64149,Queens,4
64150,Staten Island,10
64151,Manhattan,2
64152,Manhattan,4
64153,Manhattan,6
64154,Queens,10
64155,Manhattan,1
64156,Manhattan,9
64157,Bronx,7
64158,Manhattan,3
64159,Brooklyn,10
64160,Manhattan,2
64161,Manhattan,4
64162,Manhattan,4
64163,Manhattan,2
64164,Brooklyn,1
64165,Manhattan,11
64166,Staten Island,1
64167,Queens,1
64168,Brooklyn,1
64169,Manhattan,3
64170,Manhattan,7
64171,Queens,1
64172,Manhattan,2
64173,Manhattan,11
64174,Manhattan,11
64175,Brooklyn,3
64176,Brooklyn,8
64177,Queens,11
64178,Brooklyn,11
64179,Manhattan,1
64180,Manhattan,5
64181,Manhattan,9
64182,Manhattan,1
64183,Brooklyn,4
64184,Bronx,2
64185,Staten Island,4
64186,Manhattan,5
64187,Bronx,1
64188,Brooklyn,1
64189,Brooklyn,12
64190,Staten Island,2
64191,Manhattan,10
64192,Manhattan,4
64193,Brooklyn,1
64194,Manhattan,7
64195,Brooklyn,4
64196,Queens,12
64197,Brooklyn,1
64198,Manhattan,4
64199,Manhattan,9
64200,Bronx,1
64201,Brooklyn,8
64202,Manhattan,1
64203,Bronx,1
64204,Bronx,1
64205,Manhattan,1
64206,Brooklyn,7
64207,Queens,11
64208,Manhattan,9
64209,Queens,1
64210,Manhattan,2
64211,Bronx,5
64212,Staten Island,4
64213,Manhattan,7
64214,Manhattan,10
64215,Brooklyn,10
64216,Manhattan,4
64217,Manhattan,3
64218,Manhattan,10
64219,Queens,1
64220,Brooklyn,4
64221,Queens,12
64222,Manhattan,4
64223,Queens,1
64224,Brooklyn,9
64225,Manhattan,4
64229,Staten Island,2
64230,Manhattan,5
64233,Manhattan,9
64234,Brooklyn,1
64235,Brooklyn,9
64236,Manhattan,2
64237,Brooklyn,10
64238,Manhattan,8
64239,Manhattan,9
64240,Brooklyn,10
64241,Queens,2
64242,Manhattan,5
64243,Staten Island,10
64244,Bronx,6
64245,Manhattan,12
64246,Queens,10
64247,Manhattan,4
64248,Queens,4
64249,Manhattan,3
64250,Brooklyn,12
64251,Queens,7
64252,Manhattan,6
64253,Manhattan,7
64254,Manhattan,4
64255,Manhattan,6
64256,Brooklyn,1
64257,Manhattan,1
64258,Queens,9
64259,Queens,9
64260,Bronx,7
64261,Bronx,4
64262,Brooklyn,8
64263,Manhattan,9
64264,Staten Island,12
64265,Manhattan,2
64266,Brooklyn,2
64267,Manhattan,9
64268,Brooklyn,4
64269,Manhattan,11
64270,Manhattan,11
64271,Manhattan,2
64272,Brooklyn,1
64273,Manhattan,2
64274,Manhattan,8
64275,Brooklyn,5
64276,Queens,1
64277,Manhattan,3
64278,Bronx,12
64279,Bronx,4
64280,Bronx,2
64281,Manhattan,2
64282,Queens,4
64283,Brooklyn,4
64284,Brooklyn,3
64285,Manhattan,12
64286,Manhattan,1
64287,Brooklyn,1
64288,Brooklyn,6
64289,Bronx,3
64290,Bronx,2
64291,Brooklyn,1
64292,Brooklyn,12
64293,Queens,1
64294,Manhattan,2
64295,Brooklyn,12
64296,Brooklyn,12
64297,Bronx,4
64298,Manhattan,9
64299,Manhattan,1
64300,Manhattan,12
64301,Manhattan,3
64302,Manhattan,8
64303,Manhattan,1
64304,Brooklyn,3
64305,Manhattan,9
64306,Brooklyn,4
64307,Brooklyn,1
64308,Queens,1
64309,Bronx,4
64310,Brooklyn,4
64311,Manhattan,5
64312,Manhattan,12
64313,Manhattan,1
64314,Bronx,9
64315,Manhattan,6
64316,Brooklyn,1
64317,Queens,10
64318,Manhattan,1
64319,Manhattan,9
64320,Brooklyn,5
64321,Manhattan,11
64322,Manhattan,3
64323,Brooklyn,11
64324,Queens,1
64325,Manhattan,2
64326,Manhattan,2
64327,Manhattan,5
64328,Manhattan,1
64329,Queens,10
64330,Queens,1
64331,Brooklyn,2
64332,Queens,9
64333,Manhattan,10
64334,Manhattan,11
64335,Brooklyn,8
64336,Manhattan,8
64337,Manhattan,12
64338,Queens,10
64339,Queens,3
64340,Queens,4
64341,Manhattan,1
64342,Brooklyn,2
64343,Queens,6
64344,Queens,9
64345,Bronx,4
64346,Queens,4
64347,Manhattan,10
64348,Bronx,5
64349,Queens,7
64350,Manhattan,4
64351,Brooklyn,1
64352,Staten Island,12
64353,Manhattan,10
64354,Manhattan,11
64355,Brooklyn,3
64356,Manhattan,6
64357,Manhattan,4
64358,Manhattan,10
64359,Brooklyn,10
64360,Brooklyn,12
64361,Manhattan,1
64362,Brooklyn,8
64363,Brooklyn,3
64364,Brooklyn,8
64365,Brooklyn,12
64366,Brooklyn,12
64367,Staten Island,2
64368,Manhattan,2
64369,Manhattan,10
64370,Brooklyn,6
64371,Manhattan,2
64372,Brooklyn,12
64373,Manhattan,6
64374,Brooklyn,12
64375,Manhattan,4
64376,Queens,2
64377,Brooklyn,8
64378,Manhattan,2
64379,Brooklyn,1
64380,Manhattan,12
64381,Manhattan,9
64382,Staten Island,1
64383,Manhattan,2
64384,Bronx,5
64385,Brooklyn,3
64386,Manhattan,1
64387,Queens,12
64388,Bronx,12
64389,Manhattan,7
64390,Staten Island,10
64391,Brooklyn,5
64392,Queens,11
64393,Manhattan,2
64394,Brooklyn,1
64395,Manhattan,5
64396,Manhattan,4
64397,Brooklyn,12
64398,Brooklyn,10
64399,Brooklyn,4
64400,Bronx,4
64401,Manhattan,1
64402,Manhattan,6
64403,Brooklyn,2
64404,Manhattan,10
64405,Manhattan,8
64406,Manhattan,2
64407,Manhattan,2
64408,Manhattan,4
64409,Brooklyn,3
64410,Manhattan,11
64411,Brooklyn,6
64412,Brooklyn,1
64413,Manhattan,3
64414,Manhattan,5
64415,Manhattan,6
64416,Manhattan,12
64417,Manhattan,1
64418,Brooklyn,12
64419,Queens,11
64420,Queens,3
64421,Manhattan,1
64422,Brooklyn,12
64423,Bronx,2
64424,Brooklyn,1
64425,Manhattan,1
64426,Manhattan,10
64427,Manhattan,2
64428,Brooklyn,4
64429,Brooklyn,11
64430,Bronx,2
64431,Queens,6
64432,Bronx,4
64433,Manhattan,6
64434,Manhattan,11
64435,Queens,11
64436,Brooklyn,9
64437,Manhattan,4
64438,Manhattan,12
64439,Brooklyn,7
64440,Brooklyn,1
64441,Manhattan,3
64442,Manhattan,3
64443,Manhattan,12
64444,Manhattan,4
64445,Manhattan,1
64446,Manhattan,7
64447,Manhattan,4
64448,Manhattan,1
64449,Queens,1
64450,Brooklyn,10
64451,Manhattan,11
64452,Brooklyn,12
64453,Manhattan,8
64454,Queens,3
64455,Manhattan,8
64456,Brooklyn,9
64457,Bronx,2
64458,Queens,4
64459,Manhattan,2
64460,Brooklyn,8
64461,Brooklyn,4
64462,Manhattan,11
64463,Brooklyn,1
64464,Bronx,2
64465,Manhattan,1
64466,Queens,10
64467,Manhattan,3
64468,Manhattan,9
64469,Manhattan,11
64470,Queens,1
64471,Manhattan,10
64472,Queens,3
64473,Manhattan,1
64474,Queens,3
64475,Brooklyn,12
64476,Queens,3
64477,Queens,1
64478,Brooklyn,4
64479,Bronx,11
64480,Queens,7
64481,Brooklyn,5
64482,Brooklyn,12
64483,Queens,2
64484,Brooklyn,1
64485,Brooklyn,11
64486,Manhattan,4
64487,Manhattan,5
64488,Queens,3
64489,Brooklyn,4
64490,Staten Island,10
64491,Manhattan,4
64492,Manhattan,11
64493,Manhattan,11
64494,Manhattan,4
64495,Brooklyn,6
64496,Queens,10
64497,Queens,1
64498,Bronx,12
64499,Brooklyn,4
64500,Manhattan,2
64501,Brooklyn,3
64502,Manhattan,5
64503,Queens,2
64504,Manhattan,1
64505,Manhattan,7
64506,Manhattan,1
64507,Bronx,1
64508,Bronx,10
64509,Staten Island,2
64510,Manhattan,10
64511,Manhattan,5
64512,Manhattan,1
64513,Manhattan,8
64514,Queens,4
64515,Brooklyn,12
64516,Bronx,1
64517,Manhattan,2
64518,Brooklyn,11
64519,Queens,9
64520,Queens,3
64521,Manhattan,12
64522,Manhattan,5
64523,Queens,6
64524,Manhattan,8
64525,Manhattan,4
64526,Manhattan,12
64527,Manhattan,8
64528,Brooklyn,7
64529,Manhattan,1
64530,Brooklyn,10
64531,Staten Island,6
64532,Manhattan,11
64533,Manhattan,1
64534,Brooklyn,7
64535,Queens,2
64538,Manhattan,1
64539,Bronx,4
64540,Manhattan,1
64541,Queens,1
64542,Manhattan,10
64543,Manhattan,2
64544,Bronx,10
64545,Queens,10
64546,Brooklyn,6
64547,Staten Island,11
64548,Manhattan,7
64549,Queens,8
64550,Queens,9
64551,Manhattan,12
64552,Queens,11
64553,Bronx,1
64554,Brooklyn,7
64555,Manhattan,1
64556,Brooklyn,9
64557,Manhattan,3
64558,Staten Island,1
64559,Manhattan,3
64560,Manhattan,12
64561,Brooklyn,5
64562,Queens,3
64563,Brooklyn,2
64564,Brooklyn,9
64565,Bronx,6
64566,Bronx,6
64567,Staten Island,7
64568,Queens,1
64569,Manhattan,2
64570,Queens,3
64571,Brooklyn,5
64572,Staten Island,1
64573,Manhattan,1
64574,Queens,3
64575,Manhattan,12
64576,Bronx,9
64577,Brooklyn,11
64578,Brooklyn,3
64579,Staten Island,5
64580,Manhattan,5
64581,Manhattan,1
64582,Manhattan,12
64583,Brooklyn,4
64584,Brooklyn,8
64585,Brooklyn,3
64586,Staten Island,5
64587,Manhattan,1
64588,Bronx,10
64589,Bronx,5
64590,Manhattan,1
64591,Brooklyn,2
64592,Manhattan,7
64593,Staten Island,5
64594,Queens,8
64595,Brooklyn,10
64596,Staten Island,12
64597,Staten Island,12
64598,Manhattan,6
64599,Brooklyn,6
64600,Brooklyn,4
64601,Queens,2
64602,Manhattan,3
64603,Manhattan,12
64604,Manhattan,1
64605,Brooklyn,6
64606,Bronx,7
64607,Manhattan,10
64608,Queens,2
64609,Brooklyn,7
64610,Manhattan,7
64611,Brooklyn,5
64612,Manhattan,6
64613,Manhattan,12
64614,Brooklyn,7
64615,Manhattan,3
64616,Manhattan,8
64617,Queens,3
64618,Queens,2
64619,Manhattan,6
64620,Manhattan,4
64621,Manhattan,12
64622,Manhattan,2
64623,Bronx,6
64624,Manhattan,2
64625,Manhattan,1
64626,Manhattan,9
64627,Brooklyn,1
64628,Manhattan,12
64629,Manhattan,4
64630,Bronx,12
64631,Queens,1
64632,Brooklyn,1
64633,Manhattan,4
64634,Queens,2
64635,Manhattan,11
64636,Manhattan,1
64637,Brooklyn,3
64638,Staten Island,1
64639,Brooklyn,2
64640,Manhattan,4
64641,Bronx,1
64642,Manhattan,8
64643,Brooklyn,4
64644,Queens,11
64645,Manhattan,4
64646,Manhattan,2
64647,Staten Island,1
64648,Brooklyn,7
64649,Manhattan,4
64650,Staten Island,7
64651,Brooklyn,12
64652,Manhattan,6
64653,Manhattan,2
64654,Manhattan,1
64655,Manhattan,1
64656,Bronx,1
64657,Queens,9
64658,Queens,4
64659,Brooklyn,10
64660,Bronx,9
64661,Manhattan,9
64662,Queens,4
64663,Bronx,6
64664,Bronx,8
64665,Manhattan,1
64666,Queens,1
64667,Bronx,10
64668,Manhattan,10
64669,Queens,11
64670,Manhattan,7
64671,Staten Island,11
64672,Manhattan,2
64673,Manhattan,4
64674,Queens,3
64675,Queens,11
64676,Staten Island,1
64677,Brooklyn,1
64682,Manhattan,1
64683,Bronx,10
64684,Brooklyn,4
64685,Manhattan,4
64686,Manhattan,1
64687,Manhattan,1
64688,Brooklyn,12
64689,Manhattan,2
64690,Manhattan,1
64691,Queens,2
64692,Manhattan,12
64704,Manhattan,1
64705,Queens,12
64706,Staten Island,2
64707,Bronx,1
64708,Brooklyn,2
64709,Bronx,2
64710,Manhattan,5
64711,Manhattan,1
64712,Bronx,2
64713,Queens,5
64714,Queens,1
64715,Queens,1
64716,Bronx,11
64717,Brooklyn,2
64718,Staten Island,1
64719,Manhattan,1
64720,Queens,1
64721,Brooklyn,1
64722,Manhattan,5
64723,Staten Island,1
64724,Queens,10
64725,Brooklyn,8
64726,Queens,4
64727,Queens,2
64728,Staten Island,1
64729,Manhattan,8
64730,Manhattan,11
64731,Queens,5
64732,Bronx,12
64733,Bronx,8
64734,Manhattan,3
64735,Queens,2
64736,Manhattan,1
64737,Manhattan,12
64738,Manhattan,12
64739,Manhattan,10
64740,Queens,2
64741,Manhattan,1
64742,Staten Island,2
64743,Brooklyn,4
64744,Brooklyn,1
64745,Brooklyn,12
64746,Queens,1
64747,Manhattan,12
64748,Manhattan,4
64749,Manhattan,4
64750,Bronx,7
64751,Staten Island,8
64752,Staten Island,6
64753,Manhattan,1
64754,Manhattan,1
64755,Brooklyn,1
64756,Brooklyn,1
64757,Queens,4
64758,Brooklyn,1
64759,Brooklyn,1
64760,Queens,3
64761,Queens,3
64762,Queens,6
64763,Manhattan,1
64764,Bronx,1
64765,Brooklyn,3
64766,Manhattan,8
64767,Queens,2
64768,Manhattan,1
64769,Queens,5
64770,Queens,8
64771,Queens,8
64772,Brooklyn,2
64773,Manhattan,2
64774,Bronx,1
64775,Brooklyn,10
64776,Brooklyn,11
64777,Manhattan,11
64778,Queens,3
64779,Manhattan,2
64780,Queens,3
64781,Queens,1
64782,Staten Island,1
64783,Manhattan,1
64784,Bronx,9
64785,Manhattan,12
64786,Brooklyn,7
64787,Manhattan,7
64788,Brooklyn,5
64789,Brooklyn,9
64790,Brooklyn,10
64791,Manhattan,9
64792,Queens,5
64793,Manhattan,1
64794,Manhattan,11
64795,Staten Island,1
64796,Manhattan,1
64797,Brooklyn,12
64798,Manhattan,9
64799,Brooklyn,3
64800,Queens,10
64801,Brooklyn,1
64802,Queens,12
64803,Queens,2
64804,Brooklyn,10
64805,Brooklyn,1
64806,Bronx,3
64807,Brooklyn,2
64808,Manhattan,5
64809,Queens,1
64810,Queens,1
64811,Brooklyn,12
64812,Manhattan,7
64813,Brooklyn,2
64814,Brooklyn,4
64815,Brooklyn,4
64816,Queens,1
64817,Manhattan,5
64818,Queens,4
64819,Bronx,9
64820,Manhattan,1
64821,Brooklyn,10
64822,Brooklyn,10
64823,Manhattan,1
64824,Queens,1
64825,Manhattan,12
64826,Bronx,4
64827,Manhattan,12
64828,Bronx,9
64829,Queens,10
64830,Staten Island,3
64831,Brooklyn,2
64832,Staten Island,12
64833,Manhattan,10
64834,Manhattan,9
64835,Queens,5
64836,Bronx,2
64837,Brooklyn,2
64838,Brooklyn,12
64839,Staten Island,12
64840,Brooklyn,2
64841,Brooklyn,10
64842,Brooklyn,3
64843,Manhattan,1
64844,Bronx,11
64845,Brooklyn,1
64846,Staten Island,8
64847,Queens,12
64848,Brooklyn,9
64849,Manhattan,6
64850,Queens,11
64851,Manhattan,3
64852,Queens,9
64853,Manhattan,7
64854,Brooklyn,7
64855,Queens,1
64856,Queens,9
64857,Bronx,11
64858,Queens,10
64859,Bronx,8
64860,Manhattan,10
64861,Brooklyn,2
64862,Brooklyn,5
64863,Brooklyn,2
64864,Brooklyn,10
64865,Brooklyn,2
64866,Manhattan,11
64867,Brooklyn,4
64868,Manhattan,2
64869,Staten Island,1
64870,Brooklyn,11
64871,Brooklyn,12
64872,Staten Island,9
64873,Manhattan,10
64874,Manhattan,2
64880,Manhattan,5
64881,Staten Island,11
64882,Queens,6
64883,Manhattan,11
64884,Queens,10
64885,Manhattan,5
64886,Brooklyn,11
64887,Queens,11
64888,Manhattan,4
64889,Brooklyn,10
64890,Brooklyn,6
64891,Brooklyn,4
64892,Brooklyn,3
64893,Manhattan,3
64894,Brooklyn,1
64895,Brooklyn,1
64896,Manhattan,9
64897,Staten Island,1
64898,Queens,2
64899,Brooklyn,1
64900,Bronx,1
64901,Queens,1
64902,Bronx,1
64903,Brooklyn,1
64904,Brooklyn,11
64905,Manhattan,12
64906,Manhattan,1
64907,Manhattan,7
64908,Brooklyn,4
64909,Staten Island,5
64910,Staten Island,7
64911,Queens,1
64912,Queens,1
64913,Staten Island,2
64914,Queens,1
64915,Brooklyn,1
64916,Brooklyn,12
64917,Manhattan,2
64918,Bronx,6
64919,Manhattan,2
64920,Manhattan,4
64921,Staten Island,8
64922,Manhattan,8
64923,Manhattan,11
64924,Queens,11
64925,Brooklyn,7
64926,Brooklyn,2
64927,Queens,1
64928,Staten Island,10
64929,Queens,12
64930,Manhattan,1
64931,Queens,1
64932,Manhattan,3
64933,Queens,1
64934,Manhattan,6
64935,Brooklyn,7
64936,Manhattan,8
64937,Manhattan,4
64938,Manhattan,2
64939,Staten Island,1
64940,Staten Island,1
64941,Manhattan,1
64942,Manhattan,7
64943,Bronx,11
64944,Manhattan,6
64945,Brooklyn,1
64946,Manhattan,2
64947,Bronx,4
64948,Manhattan,10
64949,Brooklyn,1
64950,Bronx,11
64951,Manhattan,1
64952,Manhattan,1
64953,Manhattan,4
64954,Queens,9
64955,Manhattan,9
64956,Brooklyn,1
64957,Queens,3
64958,Queens,2
64959,Manhattan,1
64960,Brooklyn,12
64961,Queens,1
64962,Brooklyn,8
64963,Manhattan,2
64964,Queens,5
64965,Brooklyn,4
64966,Queens,12
64967,Queens,4
64968,Manhattan,10
64969,Queens,3
64970,Staten Island,12
64971,Queens,8
64972,Manhattan,1
64973,Manhattan,4
64974,Brooklyn,12
64975,Queens,4
64976,Bronx,8
64977,Manhattan,1
64978,Manhattan,3
64979,Brooklyn,1
64980,Manhattan,1
64981,Brooklyn,1
64982,Manhattan,1
64983,Bronx,2
64984,Manhattan,4
64985,Bronx,2
